255806148	2025-09-09 15:15:32+02	0101000020E610000034F790F0BDDB344011E50B5A48DA4B40	0	320.7	150	1	119695	2026-03-03 15:06:06.516958+01
220636000	2025-09-08 15:54:04+02	0101000020E61000004089CF9D602335409B030473F4D44B40	0	244.8	0	5	116118	2026-03-03 15:02:22.535183+01
636014971	2025-09-08 10:17:56+02	0101000020E610000013D21A834E2435408DEF8B4B55D64B40	1.1	351.4	337	0	113723	2026-03-03 14:59:47.625351+01
992614113	2025-09-08 10:12:56+02	0101000020E610000075E8F4BC1B7F3340B2101D02472C4B40	\N	\N	\N	\N	59911	2026-03-03 14:03:50.061901+01
311046100	2025-09-08 06:00:45+02	0101000020E61000002B16BF29ACB03440302AA913D0DE4B40	0	21.1	117	1	114447	2026-03-03 15:00:35.449935+01
212617000	2025-09-08 06:01:10+02	0101000020E6100000ECC039234A1F354065DF15C1FFDA4B40	0.2	312.4	145	5	114450	2026-03-03 15:00:35.669527+01
355931000	2025-09-09 08:48:17+02	0101000020E61000001807978E391F3540E3DF675C38DA4B40	0	182.9	337	5	118206	2026-03-03 15:04:34.513172+01
219028115	2025-09-09 08:09:42+02	0101000020E6100000431EC18D9421354003603C8386D84B40	3.5	168.9	343	0	118276	2026-03-03 15:04:39.044379+01
277188720	2025-09-08 15:41:04+02	0101000020E61000008E5BCCCF0D213540726C3D4338D84B40	5.9	337.6	\N	\N	118378	2026-03-03 15:04:45.57431+01
255915581	2025-09-09 03:10:06+02	0101000020E61000006EA12B11A81E35405726FC523FDB4B40	0	352.6	143	5	118715	2026-03-03 15:05:06.775306+01
305912000	2025-09-09 17:50:00+02	0101000020E6100000BEBF417BF5213540F0164850FCD84B40	0	324.8	158	5	119747	2026-03-03 15:06:09.736117+01
277199660	2025-09-09 17:50:43+02	0101000020E6100000A59E05A1BC1F3540AA0F24EF1CDA4B40	0	\N	\N	\N	119756	2026-03-03 15:06:10.228186+01
305198000	2025-09-08 10:20:32+02	0101000020E6100000C95697530222354010AFEB17ECD84B40	0	174	338	5	113739	2026-03-03 14:59:48.634895+01
212006000	2025-09-08 05:34:19+02	0101000020E61000005A457F68E6FD3440E8A562635EDF4B40	16.5	290.5	290	0	62024	2026-03-03 14:06:00.00716+01
277199090	2025-09-09 08:45:18+02	0101000020E61000004F3E3DB66520354012D9075916DA4B40	0	208.4	\N	\N	118185	2026-03-03 15:04:32.929568+01
257319000	2025-09-09 08:07:37+02	0101000020E610000063D4B5F63E253540C8EA56CF49D54B40	4.3	345.1	346	0	118255	2026-03-03 15:04:37.65473+01
277148000	2025-09-09 08:09:33+02	0101000020E61000006C956071381F3540CBBDC0AC50DA4B40	0	152.8	\N	0	118274	2026-03-03 15:04:38.87685+01
277577000	2025-09-10 19:31:26+02	0101000020E61000004F081D74092735405551BCCADAD44B40	0	329.4	150	0	118657	2026-03-03 15:05:03.172578+01
277199600	2025-09-10 19:32:34+02	0101000020E6100000C1ADBB79AA1F3540B4722F302BDA4B40	0	\N	\N	\N	118668	2026-03-03 15:05:03.809029+01
277199130	2025-09-10 09:20:01+02	0101000020E6100000D0D38041D20F354038F4160FEFD34B40	17	167.7	165	0	116732	2026-03-03 15:03:01.351595+01
277149000	2025-09-10 12:37:13+02	0101000020E6100000F22213F06B20354019C5724BABD94B40	0	2.7	\N	5	118819	2026-03-03 15:05:13.231161+01
477979500	2025-09-09 03:08:30+02	0101000020E61000000D6FD6E07D013540D74D29AF95DE4B40	9.9	278.8	279	0	118701	2026-03-03 15:05:05.813655+01
